Time,4873_bt,6128_bt,1883_bt,1928_bt,9839_bt
19500,32.36655123553204,30.994040774469617,29.12559824542339,37.10150279249625,22.75914313389052
19560,31.931428015531573,33.24061075802481,28.67658794454996,35.903894134921615,22.36876819312754
19620,33.926338119537476,32.733452911140375,27.750196877570342,36.531590073418684,21.779517554940437
19680,32.60217227291111,31.75381673305985,28.953304025744647,35.81670868342494,20.756040956261582
19740,32.60132470502778,30.74451662227745,27.629557047618004,35.090811864612135,20.022503104144956
19800,31.706897334875567,32.98112665657432,27.606724045502848,36.92957011386035,21.93083211571066
19860,30.2236315163265,32.58951242981441,26.85918170454315,39.25782167720952,20.85676517256935
19920,28.58161632636463,33.58806906357421,28.93681136161397,36.89507796446071,20.36333222542218
19980,27.149878835255983,32.80853827704754,31.266067646197644,34.124442740142754,20.157175562511167
20040,25.35571650513087,31.953892520811635,31.988537795790823,35.241885233215754,19.791897299095467
20100,23.41543641848359,30.303194238544958,32.805871162065415,33.96569729600077,19.627942832734803
20160,22.824780326650412,28.40182689047892,31.848480520190975,35.978857478202265,20.620856443628284
20220,21.759559937084724,27.819668204722237,33.95026607149961,35.58409931462342,19.642382359696924
20280,20.236508219065435,26.926673842881883,32.60011957430815,34.89032957799634,19.59968870093444
20340,19.762198045637536,26.39244710521009,32.60194293370583,34.37747807029372,18.710833853007127
20400,18.910476168029504,25.942433176434925,32.31550785005242,33.94180960843016,17.726400456384464
20460,20.9391231290479,25.005580047102683,32.148899990872785,33.39997482502932,18.519060929533612
20520,21.83757401028094,23.50756047755658,32.068024287813245,33.17117508885191,18.30296852064599
20580,20.852828849051498,22.638362221310963,34.98651655143899,32.79495285022735,21.01204442982758
20640,22.95234161345606,21.86058010209989,35.87134523698505,31.76274805661892,19.8745147077983
20700,21.860773571644547,22.95945147334939,38.20545622741663,31.32628551119274,18.92989321911859
20760,21.365208370489675,22.54856093738087,36.611245810492626,30.806857997462505,18.66777172765277
20820,23.981664888005128,22.264548532757658,35.68227957922165,29.767725295516303,18.336119619751575
20880,22.86581136420706,22.12176340898464,36.519140845013396,31.980937736707094,19.522153459876446
20940,22.367676612808005,24.988006443439154,39.110726201387564,34.283994163568025,22.120674683849604
21000,24.982305209873807,24.60003799947357,37.27592789441927,34.99572028360344,22.930142294069068
21060,27.291036192156398,24.29316861374873,37.195055495086194,34.55350356337964,21.87725840145822
21120,25.622159192594765,25.514167714739113,35.9771193001295,33.76052255321241,23.956781817263224
21180,24.68679627369421,26.652567150608427,37.96491063581625,32.747705795824906,26.27282625122509
21240,25.52050103187833,29.1548036186016,40.27332438576201,32.31998039880504,24.967196980679216
21300,25.304898245193296,29.943449443572113,38.619854121190926,33.498625231231465,26.98926319150396
21360,24.760699493615608,28.88120819353849,37.16290052659509,32.64799068400333,29.282323260095236
21420,23.420920415114477,28.373309947705955,35.55865542680577,31.69972833587847,28.75740086953997
21480,24.95321261607458,28.161175971176466,34.317819714045946,30.877214234133426,29.630127020281357
21540,24.558522268784564,28.0707865481545,33.08653517170343,30.652652288490906,28.817231909342638
21600,27.04677895555676,27.894534152691875,31.53375888450153,31.62364394620428,27.954063870876233
21660,29.312590579054003,28.475213031487844,30.649406121626853,30.643140260858637,28.968856418353486
21720,27.982695026077934,27.815629530160173,31.51575121817222,30.599894560913327,27.882277244153677
21780,26.930118128671932,27.345741903623686,32.64382594196785,29.71087265082091,29.960317528719408
21840,27.969789809208248,26.936299688951888,35.15210995265387,29.61329004182726,28.600884806411052
21900,30.241211433764278,26.13879643122042,33.602252653701505,32.083902635788924,27.346139052017257
21960,32.37638923236348,25.052146399748725,34.96741734371173,34.32555984556559,28.948579221451986
22020,31.00823184664114,23.331287372518567,37.25414770713566,32.628641524449066,27.86571177146756
22080,32.99672347252209,24.02957366013515,36.741835659177355,32.625227056771124,29.96234858223029
22140,33.860999118224534,22.65810031809966,36.36045403734012,35.09327314193877,30.849111212454808
22200,34.764605343802536,21.70277857225791,39.00509934810845,34.65648897960868,31.76123874935794
22260,33.83763730648762,20.87413984226844,37.42514696229673,37.065434355609646,30.640603762735708
22320,33.083320207396895,19.795983543473117,36.02900226579485,35.892897053545994,29.36850990525213
22380,32.037262884600224,18.89432889355406,34.935943555112466,34.93026118725643,28.261622141327422
22440,30.518025290834757,19.964047060130966,35.97110948045975,33.47905578782101,27.22948324496406
22500,29.30653930421549,20.81379806526993,34.6378729822417,32.12749053807933,28.938660219989995
22560,29.547513519959864,19.643373103866693,33.69426371647394,30.54718349111995,28.555167000584447
22620,30.624677975736617,19.604593914320738,32.87296679951476,29.31463481891139,31.047118198607382
22680,29.81042505421881,18.860150537108737,31.45956314037502,29.54968946215745,29.886488742448268
22740,31.942969110428685,18.364482256044184,31.580401372114903,28.6906309473101,30.525181497117742
22800,31.566298958239045,18.15635947622438,30.84728978056581,27.717858108764432,30.301513465077996
22860,30.750078243443248,19.49262917825154,32.93678435320471,27.307262873320916,31.52586889716136
22920,31.951467284514525,20.646370962391952,33.83799093647745,26.918106968833055,34.122421708511396
22980,30.62955861520806,23.153580481525704,34.75777365594276,26.133287026289615,34.93089634270493
23040,29.690751805810258,21.60240075343711,33.83585576504976,26.508570284394725,37.21884970790228
23100,28.872440018122216,20.338229313838685,34.494562714481255,29.089467250131715,39.36894467070461
23160,28.65138904987759,19.091863360834683,34.2857757075454,31.329748184431992,37.27088883286849
23220,27.725439892132485,19.989392204342593,33.877543798553646,33.40702144878833,36.107757381094636
23280,27.617255529433212,19.557303537088877,33.12014145387874,32.819191997617004,35.51178694551742
23340,28.621976782931057,19.26783853733057,32.04801850385438,33.645553495045505,38.01106132813045
23400,31.14234396014577,18.780277370054208,30.86955001214369,34.685591825882646,40.29993503273355
23460,29.918333192649232,19.950334319173606,30.37221156218645,34.39997162244029,38.42250065820779
23520,29.39134941128516,22.241086174404813,30.162515767474236,33.879136786140535,39.04636144808017
23580,31.984608861403864,20.955344353499946,29.899641758575566,35.929181388308834,36.79819545502711
23640,30.866770129991327,19.929804859369224,31.92531318774631,38.26290121611131,31.856206987332698
23700,32.96811871317884,19.668958287733957,30.853995856810503,40.386040512106206,29.63701179694171
23760,33.85169905665613,22.084085771368827,29.93527077124414,37.88605165785798,28.25030932510533
23820,36.19984580704822,20.599060529813407,28.29617830278638,33.73187313225111,27.52931305547859
23880,38.363925827604746,20.607758987036085,29.022738156497343,30.830709346875352,26.84177410054229
23940,37.798390468601774,21.6278102071485,32.70332848582952,31.15247991891714,26.642277614443934
24000,40.08832219367071,20.812398342078104,34.592836251239575,29.688836311321417,29.08279890391036
24060,40.9086204047101,20.08317402420518,33.912889349044846,30.965879879185103,27.598479632215735
24120,38.91560326102321,19.03809849985638,42.0338577132232,30.5578236903853,26.166684212589033
24180,36.33200127535531,17.865378873532727,50.361092212932824,33.04529833141625,27.0019344009851
24240,35.0673340858418,17.370411814230273,56.409286584378336,32.62971131596751,25.895573242936177
24300,34.48200826293969,18.502053448904306,63.77251062204061,31.749513307526357,24.94750647878376
24360,33.92292093664075,21.11417564404865,59.291606956937315,31.62212539375172,24.67241464701648
24420,35.92872836126097,19.908108051127172,57.4198658444012,30.717606972785862,24.33783312721781
24480,34.85512804907606,18.928437439370466,57.70808748086236,30.615090442887713,27.00617616211464
24540,34.36265834739997,18.6678982224079,58.67886353291054,31.621744644021316,25.87288708007552
24600,33.816564067742476,19.625452181303213,61.15619059511651,32.684343752655025,27.96985131037215
24660,32.77183035237157,20.68386196420206,61.94347191043822,33.70846788637776,30.27763529200795
24720,31.890707892322062,19.63617016004722,67.16468354356324,36.166117201834744,28.62042430027103
24780,32.96342353356846,20.949038781659084,68.82584714010943,35.69702870200421,27.33964053905593
24840,31.879511719662187,23.24648826850771,69.21377667639665,38.07213482372411,26.25016794033779
24900,32.51154443730576,22.73789787053433,71.28010032281485,36.599139011231536,25.52972932766712
24960,35.101522013552305,22.35860235802242,71.9860083735353,35.67739418571034,24.846753853500452
25020,33.90389940904901,23.521890420151543,71.54814953431054,35.29077344833696,24.643489844255917
25080,33.07101924275446,22.79929208385693,78.50342461574989,34.80247634862337,23.875965101082794
25140,34.93305672348063,21.954963484204576,88.63601348992472,35.95207393999874,24.486023849408486
25200,33.605698948012915,22.968687756393606,89.14212354811292,34.87478892269699,24.279653170128213
25260,32.68057057676728,21.882255649403486,95.64629915163741,33.9435769350072,25.522582283848052
25320,32.00107750083839,21.082924147620506,90.44917329811582,32.29865628983001,24.7978213123607
25380,33.929764946411595,20.03543181538883,84.44238017266954,31.782885785447498,26.939068183674074
25440,33.55513984789403,18.864239623407485,78.432556712648,30.916449685451013,26.5642500358804
25500,33.270276856521825,20.9863629489286,75.33531720684842,31.49303932671325,26.275076029851707
25560,35.9984762003851,26.22070202998056,72.96822924002605,32.6255769388456,30.489737739081544
25620,36.8758859018356,26.524328221617754,69.32246618311088,35.14730174637172,32.511164402623976
25680,37.770829482290615,35.704830710242184,64.62605765089398,37.34949313842282,34.4644405545218
25740,38.732788258828045,34.236910626439304,59.893385189537995,43.793135827177494,35.063354670577766
25800,39.72193017575396,45.6795602686478,51.548931148920765,49.34948200518748,41.662681925259534
25860,40.71913541581434,39.92472658572404,43.05560799523186,47.967235257590254,41.78094931219698
25920,39.04653646785833,38.769486858004,38.41038619890809,48.06291517175753,52.22756273323931
25980,36.18430787174335,37.863866337580596,38.48419515069815,48.795542687306465,50.552148738720746
26040,41.55806824094738,40.0660705120113,40.34721245178043,52.649563995984124,57.30887184478119
26100,47.242568026353894,37.706349784825214,37.55998379717035,57.45174550558545,52.440294443783614
26160,47.06247894643191,33.86746508868173,31.803563007993564,60.32860346714459,49.35992133790399
26220,47.21093611154259,32.25092075445316,29.034751093698894,57.26929170182579,48.03937978829516
26280,52.18783974983553,34.076797869270024,28.854707897812833,55.384754189611435,48.625646899314404
26340,55.228109079925204,34.889863622932836,27.9018875938524,54.59451604352177,54.09167203082209
26400,63.99455688866067,38.675236757509126,28.498004926713175,55.526489338510075,58.63211115931507
26460,70.28140726230237,44.92357557287311,27.815993149138198,58.11551238794697,64.24348613713589
26520,68.49170857432544,48.964503773768655,27.345835955263745,61.794143668142986,64.06071706543887
26580,73.8196954575178,48.86541143441029,26.82231384640978,65.04810445281528,71.31104157340503
26640,69.21991756650038,50.47038038481996,25.264866647650642,65.38487305829476,76.55980610546001
26700,64.02239384881489,58.278015235773715,24.771095555527722,70.24058503541629,84.461688600186
26760,59.83952183904899,59.4066847600207,25.63821447069709,71.8523867586681,87.64518008220575
26820,53.05331153586323,66.48124033091968,25.36931506995329,80.84358521145907,82.7672669716691
26880,44.895648346804684,73.05051758057753,24.75878098393834,80.45981174667082,79.44413978856025
26940,39.79543299411952,71.37493224503231,23.24418003330357,85.93564597214049,77.2836666308997
27000,39.671563859419486,71.23355579840009,24.012948390008233,97.20682956503099,74.95151354358322
27060,42.82619926269679,69.99037532691933,24.817877976870516,96.24615683175016,71.6714675798479
27120,43.27483392968995,69.10983507394049,27.186812454616817,106.95223445678485,70.13217072937104
27180,43.904682920229455,67.69046059575763,25.608496492947186,100.20401115380392,68.68450062068197
27240,50.633043267578124,63.033670864485025,26.969230160064317,94.64163436524316,65.53842290811508
27300,56.295624911433286,60.354501911780105,25.623720665818656,90.91441773358682,61.07821567505856
27360,54.94073002867462,62.186664011667936,24.18249369397909,88.30077010331811,53.447388291668396
27420,55.052945962628705,65.11256599589845,22.566562210103026,84.98701271476368,45.41262183518722
27480,60.15069751604807,71.025011930505,23.971063481574998,79.26978853889564,41.18913451995
27540,69.03157064042247,72.24016302040806,22.622093395286928,72.82384459924164,37.174733308837816
27600,76.73026677613059,83.867855123603,21.18179200718777,64.48786530026007,32.48031749235922
27660,75.89831159841562,78.32522549487106,22.00382473580374,54.99672084190362,29.926993549811336
27720,82.4785254010003,74.1970035297972,20.650045604691435,45.72451160843757,28.82046328031371
27780,77.1291395787394,69.56884772165608,20.611969611660676,39.61452105621293,27.87010150895298
27840,70.11746286008875,64.880265974592,19.70966704768115,36.964552623406846,28.962797089875593
27900,63.80796165859705,56.880283923352806,18.72587851641029,35.853817827921524,28.55013352872481
27960,58.98984169348079,48.618621714866,20.980240959802227,36.5766478151244,29.573629173641102
28020,53.92364964150533,40.954854056490234,23.284603958565405,35.658008397854225,28.644685973142455
28080,49.950460205977784,36.94428207822864,25.392914245296726,34.20769472143079,27.203264342924662
28140,44.426087135114486,37.36038197863717,26.037533686644757,33.75241195455911,28.006262654307534
28200,39.01405532408954,36.73257232873785,24.910330523790513,32.746327456175436,27.5626447469433
28260,34.50443428560544,37.60967875888088,23.950275592144674,33.95461341394105,26.895529752717838
28320,32.48805103820063,38.675419454069896,22.828160810771706,34.81626400142324,26.119239852150884
28380,31.644876429367667,37.38669301198203,21.89974110823121,34.46416509848764,25.47478275043751
28440,31.283863982694132,35.438678228945435,21.659768895339646,33.8850944460858,24.959972820329725
28500,30.907511040978736,34.02736286416133,22.624610572063823,32.9863244064757,24.009048536613175
28560,32.92613238545935,34.987296286726135,23.683838760469225,31.8435990247316,22.508686413101138
28620,33.83181984562083,35.817674405931534,24.708163220365147,31.04338975237983,21.134410208851605
28680,33.47397533883952,34.644383974093294,23.823990559845818,30.164338845762156,20.73026212850574
28740,36.03192784385582,33.697465507954156,25.946559309558445,29.49372724462062,19.741423754494196
28800,36.88906974344378,33.00629740450057,24.59959481817028,31.976211127780132,20.953927304238263
28860,35.643874381746144,32.15540335070412,23.677916612552714,34.28712589034791,19.87399731847919
28920,34.69705892777193,31.055106634101538,22.86985597713133,33.76046597504029,19.370464166302913
28980,34.005698707994064,29.87251268902468,21.794191847365816,32.75470077657027,18.93333790922049
29040,33.01683679717942,29.373496347800305,21.33985713527814,32.62548705421514,20.926324560548956
29100,32.691422547993426,28.810673150510382,21.148356708070796,35.08433948944606,23.260650766671507
29160,35.083986041099,27.769311631559876,23.98553233156263,33.598220715694495,21.61761862185175
29220,33.5995102484771,27.025741383167965,23.598453802876495,32.166488036981534,20.68490458520419
29280,34.96374913191211,26.02072989010362,22.748482251465695,30.3613574153348,21.519989392875843
29340,33.873833783109305,24.51236889865324,23.951876189269697,28.41704070059141,21.30465894657675
29400,34.512822193178,23.304911768328672,26.24294219020171,27.825368872730767,20.87662817684779
29460,33.66744644996432,22.552746347020232,24.616532704109197,30.092808188553633,21.476153496083978
29520,33.602771010301694,23.504594224155838,23.339833416553496,28.902876074635852,20.81484612080453
29580,33.31259124061114,23.29922351907116,22.091586164586612,30.975084760292113,19.96299798616792
29640,32.771298390635366,24.527155251453003,22.989405618168643,29.601436153769768,20.969545095698432
29700,32.62371209062972,25.65733619314939,25.240374874562562,28.17371034055916,19.882651452416454
29760,32.319240229857215,28.155847359350616,23.955282199887197,26.922288482074592,19.083037949239685
29820,33.5211806065604,26.602773345560408,24.546749485604625,26.06178455143713,20.93176610261439
29880,32.64443765595473,26.611988159966852,24.31140749473184,27.93423219058753,23.258802579985147
29940,33.94577115818849,27.62916504004779,25.52701019357909,30.26023819755007,21.961827284455104
30000,32.87004645255487,26.6408343588663,24.64336135562379,29.746114190142947,20.929506963143663
30060,31.941760238068515,26.59956144688969,23.697695402063484,28.91260420513769,19.819189716580482
30120,32.96867018980697,25.859928305584273,22.87671451450215,28.117513219863955,18.897780375382194
30180,32.550984023514786,25.364400399426476,21.278878297101596,27.473999130878685,18.659169288421566
30240,32.26540324780369,24.824426134458655,22.019426807896778,28.49657287405073,21.083602310168022
30300,33.509952742642994,24.636806030671647,20.655218234788297,27.801364335775663,23.32447027396173
30360,32.797299554323516,27.082468134561765,19.7015702607384,27.339567681178043,21.628506202222436
30420,33.48032247335847,29.32452225511017,19.005832650855176,29.976588948501966,20.340608721477405
30480,34.626048947240946,31.405204403850966,19.492637494363343,30.86478060234893,21.950391354246694
30540,33.808812754808855,30.818312425155508,19.27895321596712,33.20374986720337,20.613882675215912
30600,33.0817530266775,33.09141467807328,19.13422867139936,31.941297933137797,19.35193346600703
30660,34.929701217526,31.902371054317374,18.890065385639453,31.4016133478859,18.572637797246973
30720,37.25811198826453,33.97500477166095,19.47516380194558,30.815340509865383,19.50651024937345
30780,35.61744920227918,33.583139554756585,20.620545021914058,29.262167372454044,18.80421484099617
30840,34.33939548626698,34.58604906618385,23.14631311573483,28.77022286802082,19.480058761475256
30900,35.9498509827937,37.13289795197284,21.601416028252146,27.9129198673834,22.09589916523845
30960,36.82984179713751,35.91489682576715,20.678197334589346,26.980906733873653,21.660311292344872
31020,35.64187790254053,36.53511712368513,19.86744549777716,25.841240991022925,24.06646671134646
31080,34.367194525399455,35.817277740253964,19.650033768247503,27.98491581318752,23.640368842284325
31140,34.55914560652488,37.93767542348061,20.62341407976194,30.283821858344947,24.600779010771543
31200,34.30204474442242,37.563116884786346,19.813226942622297,28.97146973282777,23.64512527737275
31260,33.7675563928326,36.88755418138924,18.95300772531753,28.4153002301143,24.94737995627596
31320,32.24761383232807,36.37634457388221,19.96871738624579,28.1811470509505,23.625184058919086
31380,30.95353802186442,35.94175746873375,18.88221872131574,29.49528048409207,22.688887053764663
31440,30.408456031803965,35.005686575190715,20.960315154353097,28.796008523425865,23.517182661323723
31500,32.98720088529549,33.31874688239405,20.575049654527295,28.084637348109116,22.65784229676858
31560,35.292410528869766,31.98341196720277,21.584210182226442,27.18127664274847,23.946227644420084
31620,34.76321319183809,32.55962411858743,20.807848203491563,26.060815091793046,26.24467182972163
31680,33.75486869726994,32.317714667500006,19.95391094825414,24.525820701135856,24.616555680801472
31740,33.625575259553884,33.527839955615626,20.968716939122984,25.96538303889266,25.972486170310365
31800,32.71759029230326,32.798668186116075,19.88223906206117,26.829940676132406,28.255351210339676
31860,31.729239648941046,32.33833137126125,19.082909387836317,25.642665225780444,26.960732766421224
31920,33.980369170987885,33.49106341121332,20.931759159596734,25.604931036563045,28.987674489377948
31980,32.597679849996354,36.11162101924478,19.60603338659439,26.623530450464422,31.281916813438013
32040,31.344008119289146,36.92645873230422,19.602138356289558,27.6853833761073,31.99451182766982
32100,30.569282958725573,37.78688275839297,19.31532639840458,26.819275714341973,30.65541844703344
32160,31.50618958594384,36.64290594043413,22.007178707864696,26.081768491946352,30.612524921706353
32220,34.11055916640085,35.36876434893467,20.591572219022655,25.037401553096686,30.3188121474547
32280,34.92565814122588,36.94957956794468,20.603094917047628,23.327243754344742,29.77079062645403
32340,33.87597653168788,36.55786074350772,19.85646443345015,22.792778172975385,28.424562092352232
32400,33.37105636703281,37.57823523841963,21.936904358296964,23.641695850677717,28.571364975841522
32460,35.98016112698901,38.66976416776932,20.856635762882085,22.819511142498556,31.090788410879796
32520,34.86540290460115,39.704279158126425,20.363362589741364,22.08524232706121,30.655939134674206
32580,33.93101860222151,38.15772768047288,20.15724542125391,21.038533071239954,31.604974471926838
32640,34.96779188615395,36.71645031955738,20.069158154923915,19.51849493110604,30.811814369223445
32700,33.88149360614249,36.935927093154326,21.492990552032357,18.64297224042261,31.485018239983717
32760,32.94490794561385,37.7555244376252,21.299381053558992,19.514808542283205,34.09694944525369
32820,32.67157747473759,36.64536620128154,22.52832180651984,19.30283087139907,32.90224813797644
32880,32.33749204976914,37.95116230419037,25.12318310177357,19.146968666969304,32.070814295649825
32940,35.006165429217276,37.55082474174758,25.93120770671419,18.88955403632759,31.45400723359408
33000,37.3004892758206,37.266407499963414,28.218917329349342,20.925513094728494,33.97601549464374
33060,36.76735347420317,36.89238043943453,27.72254580893684,19.853947028510877,32.59312513180093
33120,35.91645609315564,38.926474104488314,26.908807516920454,19.36215032680765,31.17045814197652
33180,34.98243808634208,37.314250677969966,26.117253374349545,18.816534595992103,29.920915669830006
33240,33.84188920556414,36.117495099294395,25.473897559767433,17.771818218615238,29.06144312679007
33300,35.98495176175692,38.105884596999616,24.95968822012255,19.98113159495501,28.16829514698715
33360,34.86981984298948,36.61098062024489,24.144500147163836,22.28397814177465,29.93386855091483
33420,33.93328028700417,35.170361998180915,23.05320095361978,21.758546726928746,28.859355284949427
33480,33.66854089037449,33.56188656941348,21.87171902315268,20.754653484983006,28.073950007598235
33540,34.62529145229266,32.1453431001553,21.37315111498061,21.955126928568077,27.175371754059494
33600,35.68377675580992,30.552734092700216,23.98595985455039,20.629743138899812,26.059214694629777
33660,34.63617075887239,30.605899043286474,23.59719333681532,21.957565953964227,24.333030752606703
33720,35.94903665125441,33.092649773760776,22.89013908752094,24.249675226059495,23.79486538152751
33780,34.62481607301615,31.598212464223874,21.982635177356045,26.38003894310155,22.754354506539464
33840,35.95731890397169,30.676947890293206,20.842015859595346,28.421200489540322,21.23545669523815
33900,34.62434733691886,31.51753018064281,21.534196233780417,30.4326153777307,19.585453394615396
33960,33.356029241411946,30.657271578352308,24.10919241935795,29.83100220736122,18.671232147456834
34020,32.25706746550874,29.703659963236323,22.59769065767096,32.09329366244832,19.518881839083715
34080,31.532643651732624,29.30119736622095,21.33834944110834,32.91009698215718,22.11101271091606
34140,31.228519604098413,28.91736530204886,20.566860277710205,35.21327907577546,22.92562121911612
34200,30.90864951806076,30.925992305334514,20.24338581805546,35.964235456387144,22.520446628253147
34260,31.47720094822842,29.601842151599744,20.106503137433545,38.22561116944592,25.037223740396968
34320,30.674567114961476,28.17621819756794,22.98539280565185,36.61525670519384,27.3096603758653
34380,30.60372271033222,26.56445925574773,23.87067751973438,36.61746572801629,26.77180203501827
34440,29.71323779345641,25.319709553208117,22.642070656930308,39.09188178259683,25.755494775274283
34500,28.399870849507664,24.55895846832315,22.606054647615792,36.581100182314394,26.955445671994397
34560,27.59292682594675,26.979077774699533,25.08666102170616,31.646034180691522,26.549775494029255
34620,27.25456882607037,25.86604209754593,23.597951404616822,30.397240206552144,25.890868518520094
34680,27.111394002742042,24.931803622239453,22.166240550859516,29.087077534669437,26.482624448278607
34740,27.04929692375763,23.820345750618472,20.36127394195205,28.14573219325321,25.815449809865267
34800,26.786205626782927,23.037419756312662,19.00121700756251,29.935835591745864,25.345644694391368
34860,25.759059726071218,22.43990917633275,20.997556020966044,32.25849382407825,26.49070904513083
34920,24.88873118573667,22.18853612365527,19.604154196283773,31.74507839314866,25.649893990081072
34980,25.963094013604515,23.493237055697573,18.6797347695196,34.07977949058393,24.700556334225283
35040,28.24076856509769,24.646257194173934,19.51683975942929,32.89808555168504,26.979261868609647
35100,28.975670779372454,27.153527779284545,18.65748974008166,32.38205491581461,25.867045185666782
35160,29.801568932564283,27.942994582798125,18.600784236898036,31.9315092192781,26.5174180284664
35220,28.644619079919252,26.881069395474107,21.084020095914394,31.395567865440114,27.63622576895525
35280,27.697607734771292,28.957367765791975,20.651535375693307,33.97470431483785,26.636338616976904
35340,28.51701127462358,27.600852983478656,23.06466594941812,32.59241660117098,27.94789035163666
35400,31.10963266325989,26.678426932689398,22.639474464237374,31.67476358860232,26.624826314647194
35460,30.667740346764933,26.000296488188855,21.749962542392446,32.51625610927406,27.957273767080377
35520,33.06764462314791,25.15378464379699,20.743050317907873,33.64314682036293,26.872611783197854
35580,33.90207199342334,24.054791167795837,22.980778020746026,32.63558932501378,25.941233930812327
35640,33.50871460771323,22.331915762354008,21.86780319638679,32.59885040456892,24.824362938835613
35700,32.88940982883524,20.988927701544775,21.36841021907591,31.71033147086117,26.984138796906436
35760,31.98612533956341,22.996297815858593,23.982119996397056,30.72618729067541,29.283923178860046
35820,31.682061420133753,21.874472661671014,23.594969568523407,32.98020696089236,27.621442848432288
35880,31.34126855788833,23.96721244165263,23.29054314679441,31.867509033991478,26.686500765490223
35940,31.15892450427354,23.579174582801038,22.892338129062868,33.966975470958005,25.998665253728838
36000,31.07225161433061,22.75035583402482,21.992839237403057,32.86495644615864,25.152943136562385
36060,30.785223741814658,21.23858057235826,20.503237305959004,34.96557164739475,26.93244100930566
36120,29.75863889170273,19.586819766279376,20.591632847012306,34.57840390490331,25.85878228093781
36180,29.32452019989987,20.973717182995884,19.85032034688432,35.58505653455577,24.937033941735404
36240,28.80671798764578,21.83123683570868,19.360302521715386,38.132756090959475,25.96813808708455
36300,29.95259304386063,21.471975335814722,19.1545763813422,36.59990331562901,28.24032929448168
36360,28.875007402233102,20.758086680102615,18.793334378627954,35.16418530829996,26.616694766234872
36420,30.960161338546282,19.746783751151217,18.62828668917401,36.001767302673365,25.16395874365534
36480,33.274093618274,21.98045991381468,19.620875247556445,35.561595691860255,23.91807413770975
36540,31.61981563509203,21.58908831778118,22.14165088735738,34.89510151462653,22.914346834740936
36600,31.620947946183758,20.89012365833624,20.918087886632108,34.11912055240089,22.6646316388204
36660,30.858751127244318,20.116211374133638,20.391238419900393,33.19120230850103,21.881586445525784
36720,32.937465127548165,19.190263804176357,19.81515553954717,32.211335413912664,23.937276238702637
36780,32.56227672433016,20.93485659528949,19.63472769169313,31.06667129891288,26.265736350587144
36840,31.750271297776084,21.828038425215937,18.87339901022188,31.98463755260991,26.98836521304643
36900,30.238835904502587,21.47152902056558,20.936719652643482,30.644182545294797,29.231187208097637
36960,31.01223833723698,20.88545814359821,23.265720582037257,30.610286421774187,31.37194992263117
37020,31.817849318197705,20.11861487597726,21.96443843368775,29.709379756874636,29.638267663448538
37080,34.186836197123235,19.474540379377103,22.55027765664741,28.22428409807754,29.62936047098057
37140,36.359864561279096,19.203284582190015,25.108636555860077,27.757874955873127,28.706036082844953
37200,34.635531056923476,19.088810049688984,23.597949386631825,30.087610947764208,27.724292501134453
37260,33.34172261086525,21.985248444386627,22.676797914075674,29.650827569747097,27.31005469263814
37320,32.56821875760399,21.598475520511766,21.867665426142178,32.06408003996047,35.95168809466178
37380,31.97499083910055,20.889978658628564,22.960449288586606,34.3172878117562,34.79286911327243
37440,31.147713032928205,20.115771221561488,22.548885751543047,35.0089508189592,42.16941568003369
37500,32.93191327104525,19.190103554293607,25.04292970530718,34.55967928892518,48.946510855115534
37560,32.553226389484294,20.93484769848119,25.892924855156956,35.572535309802674,48.46029735729532
37620,31.88781308500348,21.828039377707974,28.209966761310255,38.12969148325374,45.46872700053054
37680,30.983835085449595,21.47152987028766,28.96317322441842,37.67847435298394,42.28011057998463
37740,31.972259594998647,24.03154181157357,29.797733112980904,38.61075855304143,40.77284548697762
37800,34.23959424860655,26.30831992254909,32.18263660962682,37.645662502597226,40.955427710177446
37860,34.97482777950587,27.005730894894164,31.704713545381786,38.9476126518569,38.84938625543644
37920,33.890826203676376,25.65682698814975,31.342954109611043,37.87053469576598,33.51813481553756
37980,34.510992505845486,26.95964649301397,36.98486262825699,37.369010573209074,30.913438998776964
38040,33.815685046021756,25.873814635166738,41.59328572410731,36.933064124473496,30.814176075351988
38100,35.93682371784788,24.941556740082024,44.37899257757826,38.92631394767451,33.13250766976
38160,34.59947363157782,23.824498799198384,47.227169019292745,36.85321758387901,31.916045766446295
38220,34.601311270465395,25.984147363530372,47.455785839075965,32.461861589536035,31.390149230789255
38280,35.625314257524174,26.85997867827686,52.25107789431128,29.98516744745779,30.9318472320811
38340,36.68619394252288,25.642384734547477,58.125916101384846,28.22343016402458,30.395698317371295
38400,36.40089115444597,24.696497753350037,67.8057029114447,27.764758725192543,29.831036528758922
38460,37.54434946600807,26.9807874973903,76.46584287225595,26.90935579663558,28.44642421194944
38520,38.6615337941856,26.590091574941518,77.79108910186015,27.49208279831732,29.95581859254535
38580,37.05111495807108,25.89008533560255,73.95297981476206,30.095083876830294,29.559301128372212
38640,33.12955102342351,27.93366207771633,72.25478561807782,28.59630083648512,28.889935066553925
38700,30.57816954470781,28.83560565261068,72.64184864026737,27.676123724170136,28.377375546982123
38760,28.691712150078295,31.1961527011071,73.66277631892552,26.99823772229797,27.942000080237044
38820,27.16991261090876,29.60964330743629,73.38710377965536,26.42348991599234,28.481347567400285
38880,25.920436557669873,29.615087077121252,76.02222498897379,26.1814084974212,31.09088885130154
38940,25.394336894202283,30.629860957109855,79.76549394563533,25.795377772964375,29.595940662453614
